date,well id,wl
9/21/2017,SDLD4,-36.951612
9/21/2017,SDLD5,-7.7295994
9/21/2017,SDLD6,-8.651696
9/22/2017,SDLD1,56.440333
9/22/2017,SDLD2,-14.11481
9/22/2017,SDLD3,-41.60866
9/22/2017,SDLD4,-36.451612
9/22/2017,SDLD5,-7.7595994
9/22/2017,SDLD6,-8.651696
9/23/2017,SDLD1,56.390333
9/23/2017,SDLD2,-14.47481
9/23/2017,SDLD3,-41.20866
9/23/2017,SDLD4,-36.061612
9/23/2017,SDLD5,-7.7995994
9/23/2017,SDLD6,-8.651696
9/24/2017,SDLD1,56.350333
9/24/2017,SDLD2,-14.81481
9/24/2017,SDLD3,-40.91866
9/24/2017,SDLD4,-35.731612
9/24/2017,SDLD5,-7.8195994
9/24/2017,SDLD6,-8.661696
9/25/2017,SDLD1,56.390333
9/25/2017,SDLD2,-15.10481
9/25/2017,SDLD3,-40.69866
9/25/2017,SDLD4,-35.451612
9/25/2017,SDLD5,-7.8595994
9/25/2017,SDLD6,-8.661696
9/26/2017,SDLD1,56.370333
9/26/2017,SDLD2,-15.34481
9/26/2017,SDLD3,-40.55866
9/26/2017,SDLD4,-35.231612
9/26/2017,SDLD5,-7.8895994
9/26/2017,SDLD6,-8.681696
9/27/2017,SDLD1,56.270333
9/27/2017,SDLD2,-15.59481
9/27/2017,SDLD3,-40.44866
9/27/2017,SDLD4,-35.091612
9/27/2017,SDLD5,-7.8995994
9/27/2017,SDLD6,-8.691696
9/28/2017,SDLD1,56.240333
9/28/2017,SDLD2,-15.75481
9/28/2017,SDLD3,-40.35866
9/28/2017,SDLD4,-34.941612
9/28/2017,SDLD5,-7.8995994
9/28/2017,SDLD6,-8.701696
9/29/2017,SDLD1,56.210333
9/29/2017,SDLD2,-15.80481
9/29/2017,SDLD3,-40.28866
9/29/2017,SDLD4,-34.801612
9/29/2017,SDLD5,-7.8795994
9/29/2017,SDLD6,-8.721696
9/30/2017,SDLD1,56.150333
9/30/2017,SDLD2,-15.83481
9/30/2017,SDLD3,-40.25866
9/30/2017,SDLD4,-34.681612
9/30/2017,SDLD5,-7.8695994
9/30/2017,SDLD6,-8.731696
10/1/2017,SDLD1,56.170333
10/1/2017,SDLD2,-15.76481
10/1/2017,SDLD3,-41.44866
10/1/2017,SDLD4,-34.921612
10/1/2017,SDLD5,-7.8195994
10/1/2017,SDLD6,-8.731696
10/2/2017,SDLD1,56.210333
10/2/2017,SDLD2,-15.75481
10/2/2017,SDLD3,-42.84866
10/2/2017,SDLD4,-35.711612
10/2/2017,SDLD5,-7.7795994
10/2/2017,SDLD6,-8.741696
10/3/2017,SDLD1,56.150333
10/3/2017,SDLD2,-15.87481
10/3/2017,SDLD3,-42.62866
10/3/2017,SDLD4,-36.041612
10/3/2017,SDLD5,-7.7895994
10/3/2017,SDLD6,-8.761696
10/4/2017,SDLD1,56.040333
10/4/2017,SDLD2,-16.05481
10/4/2017,SDLD3,-42.17866
10/4/2017,SDLD4,-35.881612
10/4/2017,SDLD5,-7.8595994
10/4/2017,SDLD6,-8.761696
10/5/2017,SDLD1,56.040333
10/5/2017,SDLD2,-16.13481
10/5/2017,SDLD3,-43.11866
10/5/2017,SDLD4,-36.111612
10/5/2017,SDLD5,-7.8395994
10/5/2017,SDLD6,-8.761696
10/6/2017,SDLD1,56.040333
10/6/2017,SDLD2,-16.22481
10/6/2017,SDLD3,-44.04866
10/6/2017,SDLD4,-36.711612
10/6/2017,SDLD5,-7.7995994
10/6/2017,SDLD6,-8.771696
10/7/2017,SDLD1,56.080333
10/7/2017,SDLD2,-16.30481
10/7/2017,SDLD3,-44.67866
10/7/2017,SDLD4,-37.241612
10/7/2017,SDLD5,-7.7895994
10/7/2017,SDLD6,-8.761696
10/8/2017,SDLD1,56.030333
10/8/2017,SDLD2,-16.46481
10/8/2017,SDLD3,-45.17866
10/8/2017,SDLD4,-37.761612
10/8/2017,SDLD5,-7.7995994
10/8/2017,SDLD6,-8.761696
10/9/2017,SDLD1,55.910333
10/9/2017,SDLD2,-16.72481
10/9/2017,SDLD3,-45.76866
10/9/2017,SDLD4,-38.271612
10/9/2017,SDLD5,-7.8395994
10/9/2017,SDLD6,-8.781696
10/10/2017,SDLD1,55.890333
10/10/2017,SDLD2,-16.92481
10/10/2017,SDLD3,-46.32866
10/10/2017,SDLD4,-38.711612
10/10/2017,SDLD5,-7.9095994
10/10/2017,SDLD6,-8.791696
10/11/2017,SDLD1,55.870333
10/11/2017,SDLD2,-17.07481
10/11/2017,SDLD3,-46.80866
10/11/2017,SDLD4,-39.081612
10/11/2017,SDLD5,-7.9095994
10/11/2017,SDLD6,-8.791696
10/12/2017,SDLD1,55.820333
10/12/2017,SDLD2,-17.34481
10/12/2017,SDLD3,-46.80866
10/12/2017,SDLD4,-39.461612
10/12/2017,SDLD5,-7.9195994
10/12/2017,SDLD6,-8.801696
10/13/2017,SDLD1,55.770333
10/13/2017,SDLD2,-17.61481
10/13/2017,SDLD3,-46.80866
10/13/2017,SDLD4,-39.831612
10/13/2017,SDLD5,-7.9595994
10/13/2017,SDLD6,-8.811696
10/14/2017,SDLD1,55.660333
10/14/2017,SDLD2,-17.83481
10/14/2017,SDLD3,-46.65866
10/14/2017,SDLD4,-39.751612
10/14/2017,SDLD5,-7.9695994
10/14/2017,SDLD6,-8.821696
10/15/2017,SDLD1,55.670333
10/15/2017,SDLD2,-18.04481
10/15/2017,SDLD3,-45.16866
10/15/2017,SDLD4,-38.941612
10/15/2017,SDLD5,-7.9795994
10/15/2017,SDLD6,-8.831696
10/16/2017,SDLD1,55.690333
10/16/2017,SDLD2,-18.23481
10/16/2017,SDLD3,-43.71866
10/16/2017,SDLD4,-38.141612
10/16/2017,SDLD5,-7.9995994
10/16/2017,SDLD6,-8.831696
10/17/2017,SDLD1,55.670333
10/17/2017,SDLD2,-18.42481
10/17/2017,SDLD3,-42.33866
10/17/2017,SDLD4,-37.411612
10/17/2017,SDLD5,-7.9995994
10/17/2017,SDLD6,-8.841696
10/18/2017,SDLD1,55.670333
10/18/2017,SDLD2,-18.36481
10/18/2017,SDLD3,-41.04866
10/18/2017,SDLD4,-36.691612
10/18/2017,SDLD5,-7.9895994
10/18/2017,SDLD6,-8.841696
10/19/2017,SDLD1,55.670333
10/19/2017,SDLD2,-17.92481
10/19/2017,SDLD3,-39.63866
10/19/2017,SDLD4,-35.881612
10/19/2017,SDLD5,-7.9695994
10/19/2017,SDLD6,-8.841696
10/20/2017,SDLD1,55.420333
10/20/2017,SDLD2,-18.45481
10/20/2017,SDLD3,-38.71866
10/20/2017,SDLD4,-35.421612
10/20/2017,SDLD5,-7.9995994
10/20/2017,SDLD6,-8.841696
10/21/2017,SDLD1,55.750333
10/21/2017,SDLD2,-19.11481
10/21/2017,SDLD3,-38.35866
10/21/2017,SDLD4,-35.161612
10/21/2017,SDLD5,-8.0995994
10/21/2017,SDLD6,-8.851696
10/22/2017,SDLD1,55.720333
10/22/2017,SDLD2,-19.53481
10/22/2017,SDLD3,-39.13866
10/22/2017,SDLD4,-35.281612
10/22/2017,SDLD5,-8.1495994
10/22/2017,SDLD6,-8.861696
10/23/2017,SDLD1,55.700333
10/23/2017,SDLD2,-19.74481
10/23/2017,SDLD3,-39.13866
10/23/2017,SDLD4,-35.841612
10/23/2017,SDLD5,-8.1395994
10/23/2017,SDLD6,-8.871696
10/24/2017,SDLD1,55.710333
10/24/2017,SDLD2,-20.00481
10/24/2017,SDLD3,-44.05866
10/24/2017,SDLD4,-36.371612
10/24/2017,SDLD5,-8.1395994
10/24/2017,SDLD6,-8.871696
10/25/2017,SDLD1,56.140333
10/25/2017,SDLD2,-20.00481
10/25/2017,SDLD3,-44.61866
10/25/2017,SDLD4,-36.811612
10/25/2017,SDLD5,-8.0995994
10/25/2017,SDLD6,-8.861696
10/26/2017,SDLD1,55.940333
10/26/2017,SDLD2,-20.83481
10/26/2017,SDLD3,-44.85866
10/26/2017,SDLD4,-37.041612
10/26/2017,SDLD5,-8.0395994
10/26/2017,SDLD6,-8.861696
10/27/2017,SDLD1,55.650333
10/27/2017,SDLD2,-20.91481
10/27/2017,SDLD3,-45.05866
10/27/2017,SDLD4,-37.351612
10/27/2017,SDLD5,-8.0295994
10/27/2017,SDLD6,-8.871696
10/28/2017,SDLD1,55.610333
10/28/2017,SDLD2,-20.87481
10/28/2017,SDLD3,-45.01866
10/28/2017,SDLD4,-37.551612
10/28/2017,SDLD5,-7.9895994
10/28/2017,SDLD6,-8.871696
10/29/2017,SDLD1,55.670333
10/29/2017,SDLD2,-20.94481
10/29/2017,SDLD3,-44.93866
10/29/2017,SDLD4,-37.701612
10/29/2017,SDLD5,-7.9995994
10/29/2017,SDLD6,-8.881696
10/30/2017,SDLD1,55.490333
10/30/2017,SDLD2,-21.00481
10/30/2017,SDLD3,-44.81866
10/30/2017,SDLD4,-37.801612
10/30/2017,SDLD5,-8.0195994
10/30/2017,SDLD6,-8.881696
10/31/2017,SDLD1,55.310333
10/31/2017,SDLD2,-21.22481
10/31/2017,SDLD3,-44.72866
10/31/2017,SDLD4,-37.901612
10/31/2017,SDLD5,-8.0595994
10/31/2017,SDLD6,-8.881696
11/1/2017,SDLD1,55.160333
11/1/2017,SDLD2,-21.58481
11/1/2017,SDLD3,-44.87866
11/1/2017,SDLD4,-38.111612
11/1/2017,SDLD5,-8.1195994
11/1/2017,SDLD6,-8.891696
11/2/2017,SDLD1,55.060333
11/2/2017,SDLD2,-21.90481
11/2/2017,SDLD3,-45.16866
11/2/2017,SDLD4,-38.261612
11/2/2017,SDLD5,-8.1795994
11/2/2017,SDLD6,-8.901696
11/3/2017,SDLD1,55.080333
11/3/2017,SDLD2,-22.08481
11/3/2017,SDLD3,-45.29866
11/3/2017,SDLD4,-38.281612
11/3/2017,SDLD5,-8.1895994
11/3/2017,SDLD6,-8.891696
11/4/2017,SDLD1,55.070333
11/4/2017,SDLD2,-22.22481
11/4/2017,SDLD3,-45.23866
11/4/2017,SDLD4,-38.311612
11/4/2017,SDLD5,-8.1795994
11/4/2017,SDLD6,-8.881696
11/5/2017,SDLD1,55.090333
11/5/2017,SDLD2,-22.42481
11/5/2017,SDLD3,-45.09866
11/5/2017,SDLD4,-38.331612
11/5/2017,SDLD5,-8.2195994
11/5/2017,SDLD6,-8.881696
11/6/2017,SDLD1,55.000333
11/6/2017,SDLD2,-22.60481
11/6/2017,SDLD3,-44.97866
11/6/2017,SDLD4,-38.391612
11/6/2017,SDLD5,-8.2695994
11/6/2017,SDLD6,-8.881696
11/7/2017,SDLD1,54.960333
11/7/2017,SDLD2,-22.75481
11/7/2017,SDLD3,-44.93866
11/7/2017,SDLD4,-38.441612
11/7/2017,SDLD5,-8.2895994
11/7/2017,SDLD6,-8.881696
11/8/2017,SDLD1,55.000333
11/8/2017,SDLD2,-22.79481
11/8/2017,SDLD3,-44.86866
11/8/2017,SDLD4,-38.381612
11/8/2017,SDLD5,-8.2695994
11/8/2017,SDLD6,-8.881696
11/9/2017,SDLD1,54.960333
11/9/2017,SDLD2,-22.85481
11/9/2017,SDLD3,-44.74866
11/9/2017,SDLD4,-38.321612
11/9/2017,SDLD5,-8.2395994
11/9/2017,SDLD6,-8.891696
11/10/2017,SDLD1,54.980333
11/10/2017,SDLD2,-22.88481
11/10/2017,SDLD3,-44.54866
11/10/2017,SDLD4,-38.261612
11/10/2017,SDLD5,-8.1995994
11/10/2017,SDLD6,-8.901696
11/11/2017,SDLD1,54.950333
11/11/2017,SDLD2,-22.99481
11/11/2017,SDLD3,-44.36866
11/11/2017,SDLD4,-38.211612
11/11/2017,SDLD5,-8.2095994
11/11/2017,SDLD6,-8.911696
11/12/2017,SDLD1,54.870333
11/12/2017,SDLD2,-23.14481
11/12/2017,SDLD3,-44.21866
11/12/2017,SDLD4,-38.181612
11/12/2017,SDLD5,-8.2395994
11/12/2017,SDLD6,-8.921696
11/13/2017,SDLD1,54.810333
11/13/2017,SDLD2,-23.26481
11/13/2017,SDLD3,-43.95866
11/13/2017,SDLD4,-38.071612
11/13/2017,SDLD5,-8.2595994
11/13/2017,SDLD6,-8.931696
11/14/2017,SDLD1,54.790333
11/14/2017,SDLD2,-23.32481
11/14/2017,SDLD3,-43.32866
11/14/2017,SDLD4,-37.761612
11/14/2017,SDLD5,-8.2595994
11/14/2017,SDLD6,-8.931696
11/15/2017,SDLD1,54.830333
11/15/2017,SDLD2,-23.32481
11/15/2017,SDLD3,-43.24866
11/15/2017,SDLD4,-37.661612
11/15/2017,SDLD5,-8.2395994
11/15/2017,SDLD6,-8.931696
11/16/2017,SDLD1,54.780333
11/16/2017,SDLD2,-23.43481
11/16/2017,SDLD3,-43.17866
11/16/2017,SDLD4,-37.621612
11/16/2017,SDLD5,-8.2395994
11/16/2017,SDLD6,-8.941696
11/17/2017,SDLD1,54.700333
11/17/2017,SDLD2,-23.63481
11/17/2017,SDLD3,-43.12866
11/17/2017,SDLD4,-37.621612
11/17/2017,SDLD5,-8.2795994
11/17/2017,SDLD6,-8.951696
11/18/2017,SDLD1,54.630333
11/18/2017,SDLD2,-23.76481
11/18/2017,SDLD3,-43.03866
11/18/2017,SDLD4,-37.591612
11/18/2017,SDLD5,-8.2895994
11/18/2017,SDLD6,-8.951696
11/19/2017,SDLD1,54.640333
11/19/2017,SDLD2,-23.76481
11/19/2017,SDLD3,-42.91866
11/19/2017,SDLD4,-37.511612
11/19/2017,SDLD5,-8.2795994
11/19/2017,SDLD6,-8.951696
11/20/2017,SDLD1,54.640333
11/20/2017,SDLD2,-23.77481
11/20/2017,SDLD3,-42.81866
11/20/2017,SDLD4,-37.461612
11/20/2017,SDLD5,-8.2695994
11/20/2017,SDLD6,-8.961696
11/21/2017,SDLD1,54.600333
11/21/2017,SDLD2,-23.81481
11/21/2017,SDLD3,-42.74866
11/21/2017,SDLD4,-37.421612
11/21/2017,SDLD5,-8.2695994
11/21/2017,SDLD6,-8.961696
11/22/2017,SDLD1,54.600333
11/22/2017,SDLD2,-23.82481
11/22/2017,SDLD3,-42.65866
11/22/2017,SDLD4,-37.371612
11/22/2017,SDLD5,-8.2495994
11/22/2017,SDLD6,-8.971696
11/23/2017,SDLD1,54.610333
11/23/2017,SDLD2,-23.83481
11/23/2017,SDLD3,-42.55866
11/23/2017,SDLD4,-37.311612
11/23/2017,SDLD5,-8.2295994
11/23/2017,SDLD6,-8.971696
11/24/2017,SDLD1,54.660333
11/24/2017,SDLD2,-23.80481
11/24/2017,SDLD3,-42.44866
11/24/2017,SDLD4,-37.241612
11/24/2017,SDLD5,-8.1795994
11/24/2017,SDLD6,-8.981696
11/25/2017,SDLD1,54.600333
11/25/2017,SDLD2,-23.86481
11/25/2017,SDLD3,-42.37866
11/25/2017,SDLD4,-37.191612
11/25/2017,SDLD5,-8.1695994
11/25/2017,SDLD6,-8.991696
11/26/2017,SDLD1,54.510333
11/26/2017,SDLD2,-23.98481
11/26/2017,SDLD3,-42.29866
11/26/2017,SDLD4,-37.171612
11/26/2017,SDLD5,-8.1895994
11/26/2017,SDLD6,-8.991696
11/27/2017,SDLD1,54.480333
11/27/2017,SDLD2,-24.05481
11/27/2017,SDLD3,-42.17866
11/27/2017,SDLD4,-37.111612
11/27/2017,SDLD5,-8.2095994
11/27/2017,SDLD6,-8.991696
11/28/2017,SDLD1,54.430333
11/28/2017,SDLD2,-24.15481
11/28/2017,SDLD3,-42.06866
11/28/2017,SDLD4,-37.061612
11/28/2017,SDLD5,-8.2395994
11/28/2017,SDLD6,-9.001696
11/29/2017,SDLD1,54.340333
11/29/2017,SDLD2,-24.29481
11/29/2017,SDLD3,-41.94866
11/29/2017,SDLD4,-36.981612
11/29/2017,SDLD5,-8.2595994
11/29/2017,SDLD6,-9.011696
11/30/2017,SDLD1,54.330333
11/30/2017,SDLD2,-24.39481
11/30/2017,SDLD3,-41.70866
11/30/2017,SDLD4,-36.851612
11/30/2017,SDLD5,-8.2495994
11/30/2017,SDLD6,-9.011696
12/1/2017,SDLD1,54.320333
12/1/2017,SDLD2,-24.47481
12/1/2017,SDLD3,-41.42866
12/1/2017,SDLD4,-36.681612
12/1/2017,SDLD5,-8.2295994
12/1/2017,SDLD6,-9.001696
12/2/2017,SDLD1,54.260333
12/2/2017,SDLD2,-24.63481
12/2/2017,SDLD3,-41.18866
12/2/2017,SDLD4,-36.531612
12/2/2017,SDLD5,-8.2395994
12/2/2017,SDLD6,-8.991696
12/3/2017,SDLD1,54.250333
12/3/2017,SDLD2,-24.83481
12/3/2017,SDLD3,-40.90866
12/3/2017,SDLD4,-36.381612
12/3/2017,SDLD5,-8.2395994
12/3/2017,SDLD6,-8.981696
12/4/2017,SDLD1,54.270333
12/4/2017,SDLD2,-25.04481
12/4/2017,SDLD3,-40.65866
12/4/2017,SDLD4,-36.211612
12/4/2017,SDLD5,-8.2395994
12/4/2017,SDLD6,-8.961696
12/5/2017,SDLD1,54.180333
12/5/2017,SDLD2,-25.31481
12/5/2017,SDLD3,-40.52866
12/5/2017,SDLD4,-36.131612
12/5/2017,SDLD5,-8.2595994
12/5/2017,SDLD6,-8.971696
12/6/2017,SDLD1,54.090333
12/6/2017,SDLD2,-25.59481
12/6/2017,SDLD3,-40.44866
12/6/2017,SDLD4,-36.091612
12/6/2017,SDLD5,-8.2695994
12/6/2017,SDLD6,-8.971696
12/7/2017,SDLD1,54.040333
12/7/2017,SDLD2,-25.86481
12/7/2017,SDLD3,-40.28866
12/7/2017,SDLD4,-36.041612
12/7/2017,SDLD5,-8.2895994
12/7/2017,SDLD6,-8.981696
12/8/2017,SDLD1,53.990333
12/8/2017,SDLD2,-26.13481
12/8/2017,SDLD3,-40.01866
12/8/2017,SDLD4,-35.881612
12/8/2017,SDLD5,-8.3195994
12/8/2017,SDLD6,-9.001696
12/9/2017,SDLD1,53.940333
12/9/2017,SDLD2,-26.28481
12/9/2017,SDLD3,-39.96866
12/9/2017,SDLD4,-35.801612
12/9/2017,SDLD5,-8.2895994
12/9/2017,SDLD6,-9.001696
12/10/2017,SDLD1,53.880333
12/10/2017,SDLD2,-26.42481
12/10/2017,SDLD3,-40.08866
12/10/2017,SDLD4,-35.781612
12/10/2017,SDLD5,-8.2895994
12/10/2017,SDLD6,-9.011696
12/11/2017,SDLD1,53.790333
12/11/2017,SDLD2,-26.58481
12/11/2017,SDLD3,-40.33866
12/11/2017,SDLD4,-35.811612
12/11/2017,SDLD5,-8.3495994
12/11/2017,SDLD6,-9.031696
12/12/2017,SDLD1,53.760333
12/12/2017,SDLD2,-26.64481
12/12/2017,SDLD3,-40.54866
12/12/2017,SDLD4,-35.831612
12/12/2017,SDLD5,-8.3495994
12/12/2017,SDLD6,-9.031696
12/13/2017,SDLD1,53.790333
12/13/2017,SDLD2,-26.61481
12/13/2017,SDLD3,-40.75866
12/13/2017,SDLD4,-35.821612
12/13/2017,SDLD5,-8.3195994
12/13/2017,SDLD6,-9.031696
12/14/2017,SDLD1,53.700333
12/14/2017,SDLD2,-26.65481
12/14/2017,SDLD3,-41.03866
12/14/2017,SDLD4,-35.891612
12/14/2017,SDLD5,-8.3295994
12/14/2017,SDLD6,-9.041696
12/15/2017,SDLD1,53.610333
12/15/2017,SDLD2,-26.66481
12/15/2017,SDLD3,-41.27866
12/15/2017,SDLD4,-35.971612
12/15/2017,SDLD5,-8.3195994
12/15/2017,SDLD6,-9.041696
12/16/2017,SDLD1,53.720333
12/16/2017,SDLD2,-26.49481
12/16/2017,SDLD3,-41.43866
12/16/2017,SDLD4,-35.951612
12/16/2017,SDLD5,-8.2295994
12/16/2017,SDLD6,-9.001696
12/17/2017,SDLD1,53.590333
12/17/2017,SDLD2,-26.65481
12/17/2017,SDLD3,-41.77866
12/17/2017,SDLD4,-36.121612
12/17/2017,SDLD5,-8.2795994
12/17/2017,SDLD6,-9.021696
12/18/2017,SDLD1,53.430333
12/18/2017,SDLD2,-26.84481
12/18/2017,SDLD3,-42.10866
12/18/2017,SDLD4,-36.331612
12/18/2017,SDLD5,-8.3895994
12/18/2017,SDLD6,-9.051696
12/19/2017,SDLD1,53.330333
12/19/2017,SDLD2,-26.95481
12/19/2017,SDLD3,-42.33866
12/19/2017,SDLD4,-36.501612
12/19/2017,SDLD5,-8.4195994
12/19/2017,SDLD6,-9.051696
12/20/2017,SDLD1,53.330333
12/20/2017,SDLD2,-26.95481
12/20/2017,SDLD3,-42.55866
12/20/2017,SDLD4,-36.611612
12/20/2017,SDLD5,-8.4095994
12/20/2017,SDLD6,-9.051696
12/21/2017,SDLD1,53.270333
12/21/2017,SDLD2,-27.06481
12/21/2017,SDLD3,-42.76866
12/21/2017,SDLD4,-36.721612
12/21/2017,SDLD5,-8.3895994
12/21/2017,SDLD6,-9.061696
12/22/2017,SDLD1,53.170333
12/22/2017,SDLD2,-27.18481
12/22/2017,SDLD3,-43.05866
12/22/2017,SDLD4,-36.911612
12/22/2017,SDLD5,-8.4595994
12/22/2017,SDLD6,-9.071696
12/23/2017,SDLD1,53.160333
12/23/2017,SDLD2,-27.20481
12/23/2017,SDLD3,-43.25866
12/23/2017,SDLD4,-37.031612
12/23/2017,SDLD5,-8.4595994
12/23/2017,SDLD6,-9.081696
12/24/2017,SDLD1,53.190333
12/24/2017,SDLD2,-27.17481
12/24/2017,SDLD3,-43.42866
12/24/2017,SDLD4,-37.131612
12/24/2017,SDLD5,-8.4095994
12/24/2017,SDLD6,-9.081696
12/25/2017,SDLD1,53.220333
12/25/2017,SDLD2,-27.18481
12/25/2017,SDLD3,-43.62866
12/25/2017,SDLD4,-37.251612
12/25/2017,SDLD5,-8.3895994
12/25/2017,SDLD6,-9.081696
12/26/2017,SDLD1,53.090333
12/26/2017,SDLD2,-27.26481
12/26/2017,SDLD3,-43.24866
12/26/2017,SDLD4,-37.201612
12/26/2017,SDLD5,-8.4195994
12/26/2017,SDLD6,-9.091696
12/27/2017,SDLD1,53.060333
12/27/2017,SDLD2,-27.35481
12/27/2017,SDLD3,-43.59866
12/27/2017,SDLD4,-37.211612
12/27/2017,SDLD5,-8.4595994
12/27/2017,SDLD6,-9.091696
12/28/2017,SDLD1,53.050333
12/28/2017,SDLD2,-27.35481
12/28/2017,SDLD3,-43.88866
12/28/2017,SDLD4,-37.361612
12/28/2017,SDLD5,-8.4695994
12/28/2017,SDLD6,-9.111696
12/29/2017,SDLD1,53.020333
12/29/2017,SDLD2,-27.32481
12/29/2017,SDLD3,-44.08866
12/29/2017,SDLD4,-37.461612
12/29/2017,SDLD5,-8.4595994
12/29/2017,SDLD6,-9.121696
12/30/2017,SDLD1,53.050333
12/30/2017,SDLD2,-27.24481
12/30/2017,SDLD3,-44.17866
12/30/2017,SDLD4,-37.521612
12/30/2017,SDLD5,-8.4395994
12/30/2017,SDLD6,-9.121696
12/31/2017,SDLD1,53.040333
12/31/2017,SDLD2,-27.21481
12/31/2017,SDLD3,-44.18866
12/31/2017,SDLD4,-37.601612
12/31/2017,SDLD5,-8.4395994
12/31/2017,SDLD6,-9.111696
1/1/2018,SDLD1,52.990333
1/1/2018,SDLD2,-27.20481
1/1/2018,SDLD3,-44.11866
1/1/2018,SDLD4,-37.671612
1/1/2018,SDLD5,-8.4495994
1/1/2018,SDLD6,-9.111696
1/2/2018,SDLD1,53.020333
1/2/2018,SDLD2,-27.12481
1/2/2018,SDLD3,-43.97866
1/2/2018,SDLD4,-37.691612
1/2/2018,SDLD5,-8.4295994
1/2/2018,SDLD6,-9.101696
1/3/2018,SDLD1,53.020333
1/3/2018,SDLD2,-27.08481
1/3/2018,SDLD3,-43.77866
1/3/2018,SDLD4,-37.671612
1/3/2018,SDLD5,-8.4295994
1/3/2018,SDLD6,-9.091696
1/4/2018,SDLD1,52.930333
1/4/2018,SDLD2,-27.21481
1/4/2018,SDLD3,-42.13866
1/4/2018,SDLD4,-37.201612
1/4/2018,SDLD5,-8.4495994
1/4/2018,SDLD6,-9.101696
1/5/2018,SDLD1,52.830333
1/5/2018,SDLD2,-27.47481
1/5/2018,SDLD3,-40.49866
1/5/2018,SDLD4,-36.281612
1/5/2018,SDLD5,-8.4795994
1/5/2018,SDLD6,-9.101696
1/6/2018,SDLD1,52.800333
1/6/2018,SDLD2,-27.74481
1/6/2018,SDLD3,-39.19866
1/6/2018,SDLD4,-35.411612
1/6/2018,SDLD5,-8.4795994
1/6/2018,SDLD6,-9.111696
1/7/2018,SDLD1,52.720333
1/7/2018,SDLD2,-27.95481
1/7/2018,SDLD3,-38.06866
1/7/2018,SDLD4,-34.581612
1/7/2018,SDLD5,-8.4695994
1/7/2018,SDLD6,-9.121696
1/8/2018,SDLD1,52.680333
1/8/2018,SDLD2,-28.00481
1/8/2018,SDLD3,-37.13866
1/8/2018,SDLD4,-33.821612
1/8/2018,SDLD5,-8.4295994
1/8/2018,SDLD6,-9.111696
1/9/2018,SDLD1,52.680333
1/9/2018,SDLD2,-27.92481
1/9/2018,SDLD3,-36.29866
1/9/2018,SDLD4,-33.171612
1/9/2018,SDLD5,-8.3695994
1/9/2018,SDLD6,-9.081696
1/10/2018,SDLD1,52.480333
1/10/2018,SDLD2,-27.82481
1/10/2018,SDLD3,-35.60866
1/10/2018,SDLD4,-32.641612
1/10/2018,SDLD5,-8.4695994
1/10/2018,SDLD6,-9.071696
1/11/2018,SDLD1,52.360333
1/11/2018,SDLD2,-27.58481
1/11/2018,SDLD3,-34.93866
1/11/2018,SDLD4,-32.141612
1/11/2018,SDLD5,-8.5095994
1/11/2018,SDLD6,-9.071696
1/12/2018,SDLD1,52.310333
1/12/2018,SDLD2,-27.22481
1/12/2018,SDLD3,-34.25866
1/12/2018,SDLD4,-31.621612
1/12/2018,SDLD5,-8.4895994
1/12/2018,SDLD6,-9.071696
1/13/2018,SDLD1,52.250333
1/13/2018,SDLD2,-26.94481
1/13/2018,SDLD3,-33.61866
1/13/2018,SDLD4,-31.121612
1/13/2018,SDLD5,-8.4495994
1/13/2018,SDLD6,-9.081696
1/14/2018,SDLD1,52.170333
1/14/2018,SDLD2,-26.77481
1/14/2018,SDLD3,-33.08866
1/14/2018,SDLD4,-30.691612
1/14/2018,SDLD5,-8.4495994
1/14/2018,SDLD6,-9.101696
1/15/2018,SDLD1,52.120333
1/15/2018,SDLD2,-26.58481
1/15/2018,SDLD3,-32.57866
1/15/2018,SDLD4,-30.291612
1/15/2018,SDLD5,-8.4295994
1/15/2018,SDLD6,-9.111696
1/16/2018,SDLD1,51.990333
1/16/2018,SDLD2,-26.52481
1/16/2018,SDLD3,-32.19866
1/16/2018,SDLD4,-30.001612
1/16/2018,SDLD5,-8.4495994
1/16/2018,SDLD6,-9.111696
1/17/2018,SDLD1,51.860333
1/17/2018,SDLD2,-26.51481
1/17/2018,SDLD3,-32.23866
1/17/2018,SDLD4,-29.901612
1/17/2018,SDLD5,-8.4795994
1/17/2018,SDLD6,-9.121696
1/18/2018,SDLD1,51.800333
1/18/2018,SDLD2,-26.44481
1/18/2018,SDLD3,-32.40866
1/18/2018,SDLD4,-29.781612
1/18/2018,SDLD5,-8.4795994
1/18/2018,SDLD6,-9.121696
1/19/2018,SDLD1,51.770333
1/19/2018,SDLD2,-26.42481
1/19/2018,SDLD3,-32.65866
1/19/2018,SDLD4,-29.701612
1/19/2018,SDLD5,-8.4495994
1/19/2018,SDLD6,-9.121696
1/20/2018,SDLD1,51.680333
1/20/2018,SDLD2,-26.47481
1/20/2018,SDLD3,-32.92866
1/20/2018,SDLD4,-29.671612
1/20/2018,SDLD5,-8.4395994
1/20/2018,SDLD6,-9.141696
1/21/2018,SDLD1,51.540333
1/21/2018,SDLD2,-26.60481
1/21/2018,SDLD3,-33.34866
1/21/2018,SDLD4,-29.731612
1/21/2018,SDLD5,-8.5195994
1/21/2018,SDLD6,-9.171696
1/22/2018,SDLD1,51.540333
